"CSC NAME","DATE","CALL START","CALL END","DURATION","OUTCOME","EMAIL","LANGUAGE","NOTES","CATEGORY & TARGET AUDIENCE","FACILITY","ADDRESS","INDUSTRY","ATTEMPT #","IS FOLLOW-UP NEEDED / RECOMMENDED?","IF YES, BY WHAT DATE SHOULD FOLLOW-UP BE CONDUCTED?","Were materials emailed after the call?","If Yes, Please describe","PHONE","CITY OR ZIP"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
NA,NA,NA,NA,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234567890","92629"
