CSC.NAME,DATE,CALL.START.TIME,CALL.END.TIME,CALL.DURATION,OUTCOME,EMAIL..If.Interested.,SPANISH..Y.N.,NOTES,CATEGORY...TARGET.AUDIENCE,FACILITY,ADDRESS,INDUSTRY,PHONE,ZIP,,,,
Lilia Miranda,7/1/2021,11:24:00,11:25:00,1,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,NAPA REDWOODS ESTATE,4723 Redwood Rd,Wines,7072261800,94558,,,,
Lilia Miranda,7/1/2021,11:26:00,11:27:00,1,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,MAYACAMAS VINEYARDS,1155 Lokoya Rd,Wines,7072244030,94558,,,,
Lilia Miranda,7/1/2021,11:34:00,11:36:00,2,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,COLLETTE CHATEAU,3655 Mount Veeder Rd,Wines,7072547766,94558,,,,
Lilia Miranda,7/1/2021,11:37:00,11:40:00,3,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,CHATEAU POTELLE WINERY,3875 Mount Veeder Rd,Wines,7072559440,94558,,,,
Lilia Miranda,7/1/2021,11:41:00,11:44:00,3,Spoke with someone; they're not interested,NA,NA,NA,SMALL BUSINESS: Customers,THOMAS HSI VINEYARDS,4036 Mount Veeder Rd,Wines,7072255185,94558,,,,
Lilia Miranda,7/1/2021,11:45:00,11:48:00,3,Spoke with someone; they're not interested,NA,NA,NA,SMALL BUSINESS: Customers,BALD MOUNTAIN VINEYARDS,500 Wall Rd,Wines,7079441343,94558,,,,
Lilia Miranda,7/1/2021,11:49:00,11:51:00,2,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,TWENTY ROWS LLC,1100 Wall Rd,Wines,7072657750,94558,,,,
Lilia Miranda,7/1/2021,11:51:00,11:51:00,0,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,MEREDITH LAGIER VINEYARD,4967 Dry Creek Rd,Wines,7072530653,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,jana@scottharveywines.com,NA,209) 245-3670,NA,SCOTT HARVEY WINES,2441 Imola Ave W,Wines,7072661183,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,AUM CELLARS,2844 Monticello Rd,Wines,7072668803,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,JARVIS (INC.),2970 Monticello Rd,Wines,7072555280,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,NA,MOSS CREEK WINERY,6015 Steele Canyon Rd,Wines,7072521295,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,NA,BART PROPERTIES INC,6015 Steele Canyon Rd,"Wine Cellars, Bonded: Engaged In Blending Wines",7072547102,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,NA,ERBA MOUNTAINSIDE VINEYARDS,4541b Monticello Rd,Wines,7073208722,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"KENZO ESTATE, INC.",3200 Monticello Rd,"Wine Cellars, Bonded: Engaged In Blending Wines",7072547572,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,NA,"ICON WINES, INC.",3189 Atlas Peak Rd,Wines,7072870680,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,NA,MARCIE ELLEN DINKEL,4080 Atlas Peak Rd,Wines,4152799227,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,WINE SOCIETY LLC,3255 Redwood Rd,"Wines, Brandy, And Brandy Spirits",5134769163,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"PROGENY WINERY, LLC",1032 Mount Veeder Rd,Wines,7072577491,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"KANPAI WINES, LLC",4120 Dry Creek Rd,Wines,7075336358,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,OC NAPA VALLEY LLC,4108 Dry Creek Rd,"Wines, Brandy, And Brandy Spirits",4154253639,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,NAPA VALLEY AROMATICS,3185 Dry Creek Rd,Wines,3019193981,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,BOLEN FAMILY ESTATES,2253 Dry Creek Rd,Wines,7076908985,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,NA,KITSON WINES,2253 Dry Creek Rd,Wines,5302204694,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,NA,FRISINGER VINEYARD,2275 Dry Creek Rd,"Wine Cellars, Bonded: Engaged In Blending Wines",7072553749,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,NA,BELLO FAMILY VINEYARDS,8424 Saint Helena Hwy,"Wines, Brandy, And Brandy Spirits",7079678833,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"WEST COAST WINE GROUP, LLC",8461 Saint Helena Hwy,Wines,7077381149,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,NA,OAKVILLE RANCH,7781 Silverado Trl,Wines,7079449665,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,VILLA ENCINAL PARTNERS LP,620 Oakville Cross Rd,"Wine Cellars, Bonded: Engaged In Blending Wines",7079451220,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"GARGIULO VINEYARD, LLC",575 Oakville Cross Rd,"Wine Cellars, Bonded: Engaged In Blending Wines",7079442770,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,rsv@robertinskey.com,NA,Customer service doesnt know if they will be interested,NA,"SINSKEY VINEYARDS, INC.",6320 Silverado Trl,Wines,7079449090,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,info@quixotewinery.com,NA,doesnt open yet,NA,QUIXOTE WINERY LLC,6126 Silverado Trl,Wines,7079442659,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,info@shafervineyards.com,NA,not open but customer service provided email,NA,SHAFER VINEYARDS,6154 Silverado Trl,Wines,7079442877,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,CENTURY OAK WINERY,5050 Silverado Trl,Brandy And Brandy Spirits,7072537144,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,THE HARDER GROUP,5014 Silverado Trl,Wines,7072519905,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"ROY ESTATE, LLC",1220 Soda Canyon Rd,Wines,7072554409,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,NA,"WHITE ROCK VINEYARDS, INC.",1115 Loma Vista Dr,Wines,7072577922,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,business not open,NA,"KENDALL SMITH VINEYARD SERVICES, LLC",1113 Loma Vista Dr,Wines,7072876293,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,business not open,NA,"MILLER VINEYARDS, LLC",1171 Ragatz Ln,Wines,7072242088,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,business not open yet,NA,THE PATIO WINE COMPANY LLC,6155 Solano Ave,Wines,7632225151,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,business does not open yet,NA,"SR TONELLA CELLARS, LLC",750 Skellinger Ln,Wines,7072055767,94558,,,,
Madison Sanders,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,business not open until 11,NA,"JAM CELLARS, INC.",1030 Seminary St Ste C,"Wine Cellars, Bonded: Engaged In Blending Wines",7072657577,94559,,,,
Madison Sanders,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,info@javwine.com,NA,business does not fully open until 10 business office isnt sure if they will be helped by our service,NA,"JOHN ANTHONY VINEYARDS, LLC",1030 Seminary St Ste C,Wines,7072657711,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"KAMINS, CHARLES ALLEN & TERESA MARIE",1921 Jefferson St,Wines,7072586150,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,SMALL BUSINESS: Customers,"PREMIER WINE CASK, INC.",1710 Soscol Ave Ste 5,Wines,7072570714,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,SMALL BUSINESS: Customers,NAPA VALLEY VINEYARD TECHNICAL GROUP,1710 Soscol Ave Ste 4,Wines,7072534357,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"ROBERT CRAIG WINERY, L.P.",625 Imperial Way Ste 1,Wines,7072522250,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,WINERY ECOMMERCE,1700 Soscol Ave,"Wines, Brandy, And Brandy Spirits",7072537400,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"FALCOR WINE CELLARS, LLC",1606 Main St Ste 206,Wines,7072556070,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,DAVIANA WINERY,1329 Tulocay St,Wines,7072591566,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,WALKER PULIDO,1443 Main St,Wines,7072261900,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,line is busy,SMALL BUSINESS: Customers,"PORTFOLIO LIMITED EDITION, LLC",86 El Nido Dr,Wines,7076347000,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,PREMIERE PACIFIC VINEYARDS,1105 East Ave,"Wines, Brandy, And Brandy Spirits",7072277591,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,im at the airport cannot take call,SMALL BUSINESS: Customers,LEFT BANK LLC,65 El Cortez Dr,Wines,4152860522,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,disconnected,SMALL BUSINESS: Customers,CYCLES GLADIATORS WINERY,700 California Blvd,Wines,2092633131,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,immediately hung up,SMALL BUSINESS: Customers,"KVL HOLDINGS, INC.",700 California Blvd,Wines,8316784555,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,jeremy@thewhacco.com,NA,NA,SMALL BUSINESS: Customers,ROCHE WINERY,1827 Clay St,Wines,7072650233,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,disconnected,SMALL BUSINESS: Customers,"STUDIO BEVERAGE GROUP, INC.",1754 2nd St,"Wine Cellars, Bonded: Engaged In Blending Wines",7078192987,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,NA,SMALL BUSINESS: Customers,BETTER BRANDS INTERNATIONAL,1205 Randolph St,Wines,7072529800,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,RAJA ROLLIE LLC,1213 Coombs St,Wines,7072553232,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,BECKSTOFFER VINEYARDS XX LLC,1005 Coombs St,Wines,7072591286,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"SMITH-ANDERSON ENTERPRISES, INC.",1004 Clinton St,Wines,7072564444,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,STONEHEDGE TASTING ROOM,1004 Clinton St,Wines,7072577400,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,NA,NA,"said would check website, call back",SMALL BUSINESS: Customers,HUNEEUS WINES LLC,1040 Main St Ste 204,Wines,7072862745,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,vm full,SMALL BUSINESS: Customers,FEAST IT FORWARD,1031 Mckinstry St,"Wines, Brandy, And Brandy Spirits",7078192403,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"GUSTAVO, LLC",1021 Mckinstry St,Wines,7072576796,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,hung up,SMALL BUSINESS: Customers,"VINEYARD 29, LLC",1046 Mckinstry St,Wines,7073194509,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're not interested,NA,NA,hung up immediately,SMALL BUSINESS: Customers,"COUP DE FOUDRE, LLC",1130 Main St,Wines,7072538300,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,amanda@amusebouchewine.com,NA,NA,SMALL BUSINESS: Customers,AMUSE BOUCHE WINERY,1130 Main St,Wines,7072519300,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,vm full,SMALL BUSINESS: Customers,CITY WINERY NAPA,1030 Main St,Wines,7072601600,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,CORNERSTONE CELLARS LLC,1040 Main St,Wines,7072661215,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"J.W. THOMAS, LLC",1030 Seminary St Ste C,Wines,7072275226,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,SCENIC ROOT WINEGROWERS LLC,1405 2nd St,Wines,4154559463,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,JAM CELLARS TASTING ROOM,1460 1st St,Wines,7072657744,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; did not leave voicemail,NA,NA,unavailable,SMALL BUSINESS: Customers,SMITH HOOK WINERY,1500 Third St Ste A,Wines,7072262463,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,ACKERMAN FAMILY VINEYARDS,608 Randolph St,Wines,8552389463,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"ACKERMAN HERITAGE HOUSE, LLC",608 Randolph St,Wines,7077992111,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,OLABISI WINERY,974 Franklin St,Wines,7072577477,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,kcarter@aowinery.com,NA,NA,SMALL BUSINESS: Customers,ALPHA OMEGA COLLECTIVE NAPA,1245 1st St,Wines,7072946960,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,Spoke with someone; they're interested,NA,NA,NA,SMALL BUSINESS: Customers,MAYACAMAS DOWNTOWN,1256 1st St,Wines,7072941433,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,NA,NA,NA,NA,NA,VERMEIL WINE,1018 1st St,Wines,7072549881,94559,,,,
John Wigginton,7/1/2021,NA,NA,NA,NA,NA,NA,NA,NA,VERMEIL WINE GROUP LLC,1018 1st St,Wines,7073413054,94559,,,,
Stephanie Serna,7/1/2021,10:22:00,0:25:00,NA,Spoke with someone; they're interested,Leticia -- leticia.kegler@ejgallo.com,NA,liz directed me to Leticia,SMALL BUSINESS: Customers,"PAHLMEYER, LLC",1300 1st St Ste 464,Wines,7072552321,94559,,,,
Stephanie Serna,7/1/2021,10:28:00,22:30:00,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,ACCENTS NAPA VALLEY,1436 2nd St,Wines,7073218321,94559,,,,
Stephanie Serna,7/1/2021,10:30:00,10:33:00,NA,Spoke with someone; they're interested,christine@balancedbusinessgroup.com,NA,talked to asst given email,SMALL BUSINESS: Customers,MACKENZIE WINERY SERVICES,1001 2nd St Ste 205,Wines,7079275877,94559,,,,
Stephanie Serna,7/1/2021,10:34:00,10:36:00,NA,No answer; left voicemail,FAX: 888-269-8408 Amy,NA,Balanced Insurance,SMALL BUSINESS: Customers,HOLME ESTATE CELLARS,2220 Stockton St,"Wine Cellars, Bonded: Engaged In Blending Wines",9512255505,94559,,,,
Stephanie Serna,7/1/2021,10:38:00,10:42:00,NA,No answer; left voicemail,NA,NA,Sharon Parum Design 707-332-3443 called both numbers -- not a winery sole proprietor designer - left VM,SMALL BUSINESS: Customers,"BAYARD FOX WINES, LLC",2040 Pine St,Wines,7072659061,94559,,,,
Stephanie Serna,7/1/2021,10:44:00,10:45:00,NA,No answer; did not leave voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"NAPA VALLEY LIMONCELLO COMPANY, LLC",2485 Stockton St,Wines,7072269269,94559,,,,
Stephanie Serna,7/1/2021,10:46:00,10:46:00,NA,No answer; did not leave voicemail,NA,NA,no answer not open -- already left a message at this winery!,SMALL BUSINESS: Customers,"EMILIAN, LP, PAGE WINE CELLARS LLC GP",520 California Blvd # 20,Wines,7072554665,94559,,,,
Stephanie Serna,7/1/2021,10:47:00,10:49:00,NA,Spoke with someone; they're interested,NA,NA,gave him info over phone,SMALL BUSINESS: Customers,ST. ROMEDIUS LLC,606 Seminary St,"Wines, Brandy, And Brandy Spirits",9254136281,94559,,,,
Stephanie Serna,7/1/2021,10:50:00,10:51:00,NA,No answer; did not leave voicemail,NA,NA,mailbox full,SMALL BUSINESS: Customers,MARKETTA WINERY,528 Coombs St,Wines,7072265944,94559,,,,
Stephanie Serna,7/1/2021,10:52:00,10:53:00,NA,No answer; did not leave voicemail,NA,NA,mailbox full,SMALL BUSINESS: Customers,SWEETWATER ROOTS LLC,418 Brown St,"Wines, Brandy, And Brandy Spirits",9163089419,94559,,,,
Stephanie Serna,7/1/2021,10:54:00,10:55:00,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"HOSSFELD VINEYARD, INC.",2139 Penny Ln,Wines,7074925465,94559,,,,
Stephanie Serna,7/1/2021,10:55:00,10:59:00,NA,Spoke with someone; they're interested,Sarah  sarah@caldwellvineyard,NA,transferred to Sarah - no anwer told to send email,SMALL BUSINESS: Customers,THE CALDWELL VINEYARD LLC,169 Kreuzer Ln,Wines,7072551294,94559,,,,
Stephanie Serna,7/1/2021,10:59:00,11:00:00,NA,No answer; did not leave voicemail,NA,NA,call cannot be completed - busy,SMALL BUSINESS: Customers,"SCIANDRI FAMILY VINEYARDS, LLC",50 Kreuse Canyon Rd,Wines,7072571783,94559,,,,
Stephanie Serna,7/1/2021,11:10:00,11:13:00,NA,Spoke with someone; they're interested,michael@gkvwine.com Michael,NA,spokewith Michael,SMALL BUSINESS: Customers,"GAGNON-KENNEDY VINEYARDS, LLC",270 Kreuzer Ln,"Wines, Brandy, And Brandy Spirits",7073322499,94559,,,,
Stephanie Serna,7/1/2021,11:13:00,11:16:00,NA,Spoke with someone; they're interested,johngibson.salexiswines@gmail.com,NA,spoke with John,SMALL BUSINESS: Customers,SALEXIS WINES LLC,257 Walnut St Ste D,Wines,7072563435,94559,,,,
Stephanie Serna,7/1/2021,11:17:00,11:18:00,NA,No answer; did not leave voicemail,NA,NA,call cannot be completed - busy,SMALL BUSINESS: Customers,"NEIMAN CELLARS, LLC",375 Randolph St,Wines,7072249923,94559,,,,
Stephanie Serna,7/1/2021,11:18:00,11:20:00,NA,Spoke with someone; they're interested,NA,NA,one-man operation - gave website URL,SMALL BUSINESS: Customers,KENT RASMUSSEN WINERY,361 Franklin St,Wines,7072550504,94559,,,,
Stephanie Serna,7/1/2021,11:23:00,11:25:00,NA,Spoke with someone; they're interested,jaime@troisnoixwine.com,NA,spoke with Jaime - called me back,SMALL BUSINESS: Customers,ACA CELLARS LLC,355 Brown St,Wines,7078050556,94559,,,,
Stephanie Serna,7/1/2021,11:25:00,11:27:00,NA,Spoke with someone; they're interested,NA,NA,call back next week,SMALL BUSINESS: Customers,MEMENTO MORI WINERY,68 Coombs St,Wines,7078192409,94559,,,,
Stephanie Serna,7/1/2021,11:27:00,11:28:00,NA,No answer; left voicemail,NA,NA,no answer left VM,SMALL BUSINESS: Customers,NA,NA,Wines,7072942127,94559,,,,
Stephanie Serna,7/1/2021,11:29:00,11:30:00,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"VINOCE VINEYARDS, LLC",68 Coombs St Ste L-6,Wines,6509412393,94559,,,,
Stephanie Serna,7/1/2021,11:31:00,11:32:00,NA,No answer; did not leave voicemail,NA,NA,private residence,NA,DAVIS AND DYKE WINERY LLC,433 Soscol Ave Ste A100,Wines,9254820666,94559,,,,
Stephanie Serna,7/1/2021,11:33:00,11:35:00,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,"MAGNAVITA CELLARS, LLC",2054 Russell St,"Wines, Brandy, And Brandy Spirits",6468420560,94559,,,,
Stephanie Serna,7/1/2021,11:36:00,11:38:00,NA,No answer; left voicemail,info@hugofamilycellars.com,NA,NA,SMALL BUSINESS: Customers,"HUGO FAMILY CELLARS, L.L.C.",1538 Laredo St,Wines,7079273319,94559,,,,
Stephanie Serna,7/1/2021,11:39:00,11:41:00,NA,Spoke with someone; they're interested,NA,NA,one family operation - geve then website URL,SMALL BUSINESS: Customers,SCALON CELLARS INC.,171 S Franklin St,"Wines, Brandy, And Brandy Spirits",7076662245,94559,,,,
Stephanie Serna,7/1/2021,11:41:00,11:42:00,NA,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,TERI BEAUCHAMP,991 Marina Dr,Wines,7076376357,94559,,,,
Stephanie Serna,7/1/2021,11:43:00,11:45:00,NA,No answer; left voicemail,NA,NA,jenny lynn,SMALL BUSINESS: Customers,VINFORMANT COM,926 Marina Dr,Wines,7079275688,94559,,,,
Stephanie Serna,7/1/2021,11:45:00,11:47:00,NA,No answer; left voicemail,NA,NA,on vacation -- left VM,SMALL BUSINESS: Customers,BOYANCI LLC,1436 2nd St Unit 282,Wines,7072557800,94559,,,,
Stephanie Serna,7/1/2021,11:48:00,11:50:00,NA,No answer; left voicemail,NA,NA,Michael - VM,SMALL BUSINESS: Customers,"CODORNIU NAPA, INC.",1345 Henry Rd,Wines,7072542148,94559,,,,
Stephanie Serna,7/1/2021,11:50:00,11:54:00,NA,Spoke with someone; they're interested,NA,NA,on vacation -- secretary took info,SMALL BUSINESS: Customers,COROTTO VINEYARDS,1129 Dealy Ln,Wines,7072268184,94559,,,,
Joy Hinshilwood,7/1/2021,10:21:00,10:23:00,NA,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,"CARNEROS RANCHING, INC.",1134 Dealy Ln,Wines,7072539464,94559,,,,
Joy Hinshilwood,7/1/2021,10:23:00,10:24:00,NA,Spoke with someone; they're not interested,NA,NA,NA,CORPORATION: Employees,D III VINEYARDS,1003 Dealy Ln,Wines,7074952464,94559,,,,
Joy Hinshilwood,7/1/2021,10:24:00,10:28:00,NA,Spoke with someone; they're interested,bryna.green@kieuhoangwinery.com,NA,NA,CORPORATION: Employees,"KIEU HOANG WINERY, LLC",1285 Dealy Ln,Wines,7072531615,94559,,,,
Joy Hinshilwood,7/1/2021,10:28:00,10:29:00,NA,Spoke with someone; they're not interested,NA,NA,NA,CORPORATION: Employees,MADONNA WHERE ESTATE WINERY,5400 Old Sonoma Rd,Wines,7072558864,94559,,,,
Joy Hinshilwood,7/1/2021,10:30:00,10:31:00,NA,No answer; did not leave voicemail,NA,NA,"customer facing line, no options for admin/operator",CORPORATION: Employees,CUVAISON ESTATE WINES,1221 Duhig Rd,Wines,7079426266,94559,,,,
Joy Hinshilwood,7/1/2021,10:31:00,10:33:00,NA,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,KRAEMER FAMILY WINES LLC,1221 Duhig Rd,Wines,2092675055,94559,,,,
Joy Hinshilwood,7/1/2021,10:33:00,10:35:00,NA,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,FRASAMANI VINEYARD,2170 Duhig Rd,Wines,7072554586,94559,,,,
